SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
2,0,IT,63076,IT,15033,2023-01-03 08:30:59.153,48.22,44.32,0.38,496.16,2023-01-09 00:00:14,136,1
2,0,IT,63076,IT,41049,2023-01-03 08:30:59.153,39.8,35.89,0.35,304.68,2023-01-04 00:00:14,16,1
2,0,IT,63076,IT,162,2023-01-03 08:30:59.153,42.12,39.22,0.33,154.89,2023-01-11 00:00:14,184,1
2,0,IT,63076,IT,37121,2023-01-03 08:30:59.153,129.38,116.31,1.05,360.62,2023-01-05 00:00:14,40,1
2,0,IT,63076,IT,24060,2023-01-03 08:30:59.153,1.14,0.74,0.02,435.51,2023-01-05 00:00:14,40,1
2,0,IT,63076,IT,34122,2023-01-03 08:30:59.153,3.98,3.58,0.06,304.0,2023-01-10 00:00:14,160,1
2,0,IT,63076,IT,66054,2023-01-03 08:30:59.153,13.66,12.46,0.1,115.63,2023-01-11 00:00:14,184,1
2,0,IT,63076,IT,144,2023-01-03 08:30:59.153,2.98,2.48,0.11,166.87,2023-01-11 00:00:14,184,1
2,0,IT,63076,IT,36060,2023-01-03 08:30:59.153,42.92,38.87,0.43,359.77,2023-01-04 00:00:14,16,1
2,0,IT,63076,IT,4100,2023-01-03 08:30:59.153,19.26,17.91,0.14,179.42,2023-01-12 00:00:14,208,1
2,0,IT,63076,IT,12042,2023-01-03 08:30:59.153,2.18,1.6,0.05,519.0,2023-01-10 00:00:14,160,1
0,0,IT,63076,IT,20124,2023-01-03 00:00:14,1.83,0.0,0.01,466.91,2023-01-04 11:23:18,35,1
0,0,IT,63076,IT,22,2023-01-03 00:00:14,1.25,0.0,0.01,122.75,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,80018,2023-01-03 00:00:14,1.43,0.0,0.01,225.83,2023-01-04 13:06:40,37,1
0,0,IT,63076,IT,35122,2023-01-03 00:00:14,1.27,0.0,0.01,317.43,2023-01-05 00:00:14,48,1
0,0,IT,63076,IT,88900,2023-01-03 00:00:14,2.51,0.0,0.01,508.84,2023-01-05 00:00:14,48,1
0,0,IT,63076,IT,85025,2023-01-03 00:00:14,1.56,0.0,0.01,262.08,2023-01-05 00:00:14,48,1
0,1,IT,63076,US,10580,2023-01-03 00:00:14,1.04,0.0,0.01,6888.24,2023-01-06 00:00:14,72,1
0,1,IT,63076,US,10016,2023-01-03 00:00:14,2.12,0.0,0.01,6922.54,2023-01-06 00:00:14,72,1
0,1,IT,63076,US,44120,2023-01-03 00:00:14,1.45,0.0,0.01,7392.11,2023-01-06 00:00:14,72,1
0,1,IT,63076,US,8002,2023-01-03 00:00:14,2.4,0.0,0.01,9978.1,2023-01-06 00:00:14,72,1
0,0,IT,63076,IT,98070,2023-01-03 00:00:14,1.6,0.0,0.01,545.26,2023-01-05 12:31:14,60,1
0,0,IT,63076,IT,71121,2023-01-03 00:00:14,1.06,0.0,0.01,215.1,2023-01-05 11:59:14,59,1
0,0,IT,63076,IT,80040,2023-01-03 00:00:14,1.12,0.0,0.01,231.39,2023-01-04 11:09:23,35,1
0,1,IT,63076,US,33015,2023-01-03 00:00:14,1.35,0.0,0.01,8397.0,2023-01-06 00:00:14,72,1
0,1,IT,63076,US,8062,2023-01-03 00:00:14,1.45,0.0,0.01,8407.6,2023-01-06 00:00:14,72,1
1,1,IT,62029,IT,50065,2023-01-03 08:46:41.14,0.2,0.15,0.0,161.64,2023-01-04 10:54:14,26,1
0,0,IT,63076,IT,20900,2023-01-03 00:00:14,1.05,0.0,0.01,469.2,2023-01-04 12:14:50,36,1
0,1,IT,63076,US,2476,2023-01-03 00:00:14,0.35,0.0,0.01,7196.24,2023-01-09 00:00:14,144,1
0,0,IT,63076,IT,15011,2023-01-03 00:00:14,0.59,0.0,0.01,473.28,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,80013,2023-01-03 00:00:14,1.37,0.0,0.01,227.23,2023-01-04 12:13:04,36,1
0,1,IT,63076,US,37211,2023-01-03 00:00:14,1.04,0.0,0.01,8117.16,2023-01-06 00:00:14,72,1
0,0,IT,63076,IT,83020,2023-01-03 00:00:14,1.16,0.0,0.01,241.3,2023-01-09 00:00:14,144,1
0,0,IT,63076,IT,9128,2023-01-03 00:00:14,1.24,0.0,0.01,570.44,2023-01-05 11:24:14,59,1
0,0,IT,63076,IT,80040,2023-01-03 00:00:14,0.77,0.0,0.01,231.39,2023-01-04 11:00:29,35,1
2,0,IT,63076,IT,55042,2023-01-03 09:00:21.47,1.8,1.4,0.019683,316.41,2023-01-04 15:02:14,30,1
2,0,IT,63076,IT,7020,2023-01-03 09:00:55.657,0.7,0.3,0.019683,461.29,2023-01-17 00:00:14,327,1
2,0,IT,63076,IT,9124,2023-01-03 09:01:34.947,1.1,0.7,0.019683,571.44,2023-01-10 12:22:14,171,1
2,0,IT,63076,IT,16121,2023-01-03 09:02:00.5,0.9,0.5,0.019683,427.24,2023-01-04 13:34:14,28,1
2,0,IT,63076,IT,90141,2023-01-03 09:02:22.093,1.0,0.6,0.019683,535.02,2023-01-05 10:49:14,49,1
2,0,IT,63076,IT,21100,2023-01-03 09:02:37.98,0.9,0.5,0.019683,512.02,2023-01-04 12:05:14,27,1
2,0,IT,63076,IT,24122,2023-01-03 09:02:54.003,0.9,0.5,0.019683,453.28,2023-01-04 12:02:14,27,1
2,0,IT,63076,IT,70121,2023-01-03 09:03:08.98,1.1,0.7,0.019683,321.49,2023-01-04 14:09:14,29,1
3,0,IT,95030,IT,63076,2023-01-03 00:00:14,0.6,0.6,0.0,605.4,2023-01-09 00:00:14,144,1
2,0,IT,63076,IT,25121,2023-01-03 09:03:29.807,0.9,0.5,0.019683,409.28,2023-01-04 11:17:14,26,1
2,0,IT,63076,IT,35122,2023-01-03 09:03:50.333,1.1,0.7,0.019683,317.43,2023-01-04 10:12:14,25,1
2,0,IT,63076,IT,39100,2023-01-03 09:05:04.423,1.8,1.4,0.019683,443.63,2023-02-02 15:40:14,726,1
2,0,IT,63076,IT,37121,2023-01-03 09:05:31.347,1.0,0.6,0.019683,360.62,2023-01-04 14:11:14,29,1
2,0,IT,63076,IT,80073,2023-01-03 09:05:47.8,0.7,0.3,0.019683,266.03,2023-01-05 12:03:14,51,1
2,0,IT,63076,IT,80121,2023-01-03 09:07:30.477,1.1,0.7,0.019683,234.53,2023-01-04 13:55:14,28,1
2,0,IT,63076,IT,50123,2023-01-03 09:07:48.193,3.5,3.1,0.019683,229.92,2023-01-04 11:18:14,26,1
2,0,IT,63076,IT,20090,2023-01-03 09:08:09.037,4.5,4.1,0.019683,468.43,2023-01-04 10:18:14,25,1
2,0,IT,63076,IT,40124,2023-01-03 09:08:24.443,1.0,0.6,0.019683,265.67,2023-01-04 11:40:14,26,1
2,0,IT,63076,IT,20121,2023-01-03 09:08:49.667,3.9,3.4,0.019683,467.06,2023-01-04 13:14:14,28,1
2,0,IT,63076,IT,30124,2023-01-03 09:09:07.01,2.3,1.9,0.019683,304.3,2023-01-04 13:08:14,28,1
2,0,IT,63076,IT,185,2023-01-03 09:09:27.247,1.4,1.0,0.019683,157.84,2023-01-04 10:22:14,25,1
2,0,IT,63076,IT,20900,2023-01-03 09:09:49.183,0.9,0.5,0.019683,469.2,2023-01-04 11:26:14,26,1
2,0,IT,63076,IT,50123,2023-01-03 09:10:05.243,1.1,0.7,0.019683,229.92,2023-01-04 11:19:14,26,1
2,0,IT,63076,IT,20123,2023-01-03 09:10:23.943,0.5,0.1,0.019683,467.01,2023-01-04 14:16:14,29,1
2,0,IT,63076,IT,20090,2023-01-03 09:10:46.183,7.1,6.7,0.050653,468.43,2023-01-04 15:08:14,30,1
2,0,IT,63076,IT,187,2023-01-03 09:11:03.433,4.5,4.1,0.050653,158.28,2023-01-04 14:35:14,29,1
0,1,IT,63076,IT,74122,2023-01-03 00:00:14,1.3,0.0,0.01,400.08,2023-01-05 00:00:14,48,1
0,1,IT,63076,IT,84010,2023-01-03 00:00:14,0.36,0.0,0.01,245.6,2023-01-05 13:02:54,61,1
0,0,IT,20090,IT,93012,2023-01-03 00:00:14,0.55,0.0,0.0,1023.97,2023-01-05 13:24:09,61,1
0,1,IT,63076,IT,21012,2023-01-03 00:00:14,1.41,0.0,0.01,502.73,2023-01-04 11:06:06,35,1
0,0,IT,63076,IT,40026,2023-01-03 00:00:14,0.42,0.0,0.01,234.17,2023-01-04 00:00:14,24,1
0,1,IT,63076,IT,20121,2023-01-03 00:00:14,1.54,0.0,0.01,467.06,2023-01-04 00:00:14,24,1
0,1,IT,63076,IT,89015,2023-01-03 00:00:14,1.41,0.0,0.01,535.06,2023-01-09 00:00:14,144,1
3,0,IT,17031,IT,63076,2023-01-03 00:00:14,0.41,0.41,0.0,470.75,2023-01-11 00:00:14,192,1
3,0,IT,2012,IT,63076,2023-01-03 00:00:14,0.95,0.95,0.0,54.92,2023-01-26 00:00:14,552,1
1,1,IT,50065,IT,62029,2023-01-03 09:36:19.16,0.1,0.1,0.01,161.64,2023-01-04 11:11:14,26,1
0,0,IT,63076,IT,81020,2023-01-03 12:00:14,1.0,0.5,0.01176,211.73,2023-01-05 00:00:14,36,1
0,0,IT,63076,IT,80070,2023-01-03 00:00:14,0.69,0.0,0.01,237.27,2023-01-04 12:47:36,36,1
1,1,IT,50065,IT,47030,2023-01-03 09:44:06.143,0.15,0.1,0.01,86.04,2023-01-04 15:39:14,30,1
0,0,IT,63076,IT,5014,2023-01-03 00:00:14,1.3,0.0,0.01,150.56,2023-01-05 14:13:56,62,1
0,0,IT,63076,IT,22066,2023-01-03 00:00:14,0.66,0.0,0.01,482.4,2023-01-04 12:55:07,36,1
0,0,IT,63076,IT,57025,2023-01-03 00:00:14,0.92,0.0,0.01,269.28,2023-01-05 10:56:29,58,1
0,1,IT,63076,IT,20855,2023-01-03 00:00:14,1.26,0.0,0.01,471.45,2023-01-04 13:00:18,37,1
0,1,IT,63076,IT,61122,2023-01-03 00:00:14,1.3,0.0,0.01,132.82,2023-01-05 11:33:32,59,1
0,0,IT,63076,IT,80016,2023-01-03 00:00:14,1.36,0.0,0.01,226.67,2023-01-04 10:56:05,34,1
0,0,IT,63076,IT,76015,2023-01-03 00:00:14,1.16,0.0,0.01,255.01,2023-01-09 14:04:14,158,1
0,0,IT,63076,IT,86040,2023-01-03 00:00:14,1.29,0.0,0.01,172.08,2023-01-05 12:48:14,60,1
0,1,IT,63076,US,7302,2023-01-03 00:00:14,1.42,0.0,0.01,8282.02,2023-01-06 00:00:14,72,1
0,1,IT,63076,US,35406,2023-01-03 00:00:14,2.13,0.0,0.01,8379.63,2023-01-06 00:00:14,72,1
0,1,IT,63076,US,13210,2023-01-03 00:00:14,1.57,0.0,0.01,6926.41,2023-01-09 00:00:14,144,1
0,1,IT,63076,IT,60037,2023-01-03 00:00:14,2.17,0.0,0.01,88.16,2023-01-04 00:00:14,24,1
0,1,IT,63076,US,10021,2023-01-03 00:00:14,1.48,0.0,0.01,6919.6,2023-01-06 00:00:14,72,1
1,1,IT,50065,IT,59015,2023-01-03 10:00:28.27,0.15,0.1,0.01,34.26,2023-01-04 13:50:14,27,1
1,1,IT,50065,IT,51031,2023-01-03 10:08:34.633,0.1,0.1,0.01,37.93,2023-01-04 11:05:14,25,1
0,0,IT,63076,IT,9124,2023-01-03 00:00:14,0.59,0.0,0.01,571.44,2023-01-05 00:00:14,48,1
0,0,IT,80121,IT,118,2023-01-03 00:00:14,1.0,0.0,0.01,173.85,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,9028,2023-01-03 00:00:14,1.34,0.0,0.01,565.95,2023-01-05 13:24:14,61,1
0,0,IT,63076,IT,88046,2023-01-03 00:00:14,1.43,0.0,0.01,486.42,2023-01-05 00:00:14,48,1
0,1,IT,63076,US,44236,2023-01-03 00:00:14,1.86,0.0,0.01,7397.44,2023-01-06 00:00:14,72,1
0,1,IT,63076,US,95070,2023-01-03 00:00:14,1.11,0.0,0.01,10043.93,2023-01-09 00:00:14,144,1
0,0,IT,63076,IT,83050,2023-01-03 00:00:14,1.64,0.0,0.01,244.14,2023-01-05 14:11:47,62,1
0,1,IT,63076,IT,97100,2023-01-03 00:00:14,1.65,0.0,0.01,671.51,2023-01-05 11:41:14,59,1
0,1,IT,63076,IT,90144,2023-01-03 00:00:14,0.35,0.0,0.01,533.75,2023-01-09 13:59:31,157,1
0,1,IT,63076,IT,20098,2023-01-03 00:00:14,1.18,0.0,0.01,455.61,2023-01-04 10:56:50,34,1
0,0,IT,63076,IT,56035,2023-01-03 00:00:14,1.67,0.0,0.01,272.13,2023-01-09 00:00:14,144,1
0,1,IT,63076,US,33611,2023-01-03 00:00:14,1.17,0.0,0.01,8417.39,2023-01-06 00:00:14,72,1
1,0,IT,50065,IT,30032,2023-01-03 00:00:14,1.0,0.9,0.015439,188.81,2023-01-04 14:46:14,38,1
0,0,IT,35122,IT,70121,2023-01-03 00:00:14,2.0,0.0,0.01,625.4,2023-01-04 13:22:14,37,1
0,0,IT,16121,IT,137,2023-01-03 00:00:14,1.06,0.0,0.04,402.38,2023-01-05 00:00:14,48,1
0,0,IT,63076,IT,42121,2023-01-03 00:00:14,1.33,0.0,0.01,323.71,2023-01-04 00:00:14,24,1
0,1,IT,63076,US,76137,2023-01-03 00:00:14,1.17,0.0,0.01,9063.03,2023-01-09 00:00:14,144,1
0,1,IT,63076,US,10573,2023-01-03 00:00:14,1.3,0.0,0.01,6884.57,2023-01-09 00:00:14,144,1
0,1,IT,63076,US,15044,2023-01-03 00:00:14,1.4,0.0,0.01,7339.74,2023-01-09 00:00:14,144,1
0,0,IT,63076,IT,187,2023-01-03 00:00:14,1.3,0.0,0.01,158.28,2023-01-05 11:23:47,59,1
0,0,IT,63076,IT,15121,2023-01-03 00:00:14,0.54,0.0,0.01,473.45,2023-01-04 14:07:54,38,1
0,0,IT,63076,IT,80020,2023-01-03 00:00:14,0.59,0.0,0.01,227.84,2023-01-04 13:10:46,37,1
0,0,IT,63076,IT,191,2023-01-03 00:00:14,0.59,0.0,0.01,155.1,2023-01-04 00:00:14,24,1
0,0,IT,50123,IT,173,2023-01-03 00:00:14,2.0,0.0,0.04,242.04,2023-01-05 00:00:14,48,1
0,0,IT,63076,IT,40023,2023-01-03 00:00:14,0.78,0.0,0.01,241.89,2023-01-04 11:21:45,35,1
0,1,IT,63076,US,48105,2023-01-03 00:00:14,1.17,0.0,0.01,7475.41,2023-01-09 00:00:14,144,1
0,0,IT,63076,IT,20138,2023-01-03 00:00:14,0.48,0.0,0.01,460.18,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,90144,2023-01-03 00:00:14,1.22,0.0,0.01,533.75,2023-01-09 00:00:14,144,1
0,1,IT,63076,US,33129,2023-01-03 00:00:14,1.17,0.0,0.01,8402.02,2023-01-09 00:00:14,144,1
0,0,IT,63076,IT,59016,2023-01-03 00:00:14,1.1,0.0,0.01,245.67,2023-01-04 00:00:14,24,1
0,0,IT,20121,IT,80141,2023-01-03 00:00:14,0.7,0.0,0.09,657.51,2023-01-04 11:48:03,35,1
1,0,IT,20122,IT,50065,2023-01-03 10:52:02.163,1.0,0.9,0.01,258.6,2023-01-04 00:00:14,14,1
0,0,IT,63076,IT,20121,2023-01-03 00:00:14,0.89,0.0,0.01,467.06,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,33013,2023-01-03 00:00:14,1.21,0.0,0.01,377.95,2023-01-04 00:00:14,24,1
1,0,IT,50065,IT,50052,2023-01-03 10:54:50.74,2.4,2.0,0.0187,41.36,2023-01-04 15:34:14,29,1
1,1,IT,62029,IT,52027,2023-01-03 10:58:51.5,2.75,2.4,0.0,147.28,2023-01-04 14:34:14,28,1
1,1,IT,50065,IT,50033,2023-01-03 11:00:55.803,0.5,0.5,0.01,38.72,2023-01-04 15:07:14,28,1
1,1,IT,50065,IT,50067,2023-01-03 11:06:02.56,10.0,9.0,0.0195,5.96,2023-01-04 11:25:14,24,1
0,0,IT,80121,IT,73048,2023-01-03 00:00:14,2.0,0.0,0.01,329.47,2023-01-04 11:43:14,35,1
0,0,IT,63076,IT,80046,2023-01-03 00:00:14,1.98,0.0,0.01,236.22,2023-01-04 00:00:14,24,1
0,1,IT,63076,IT,1028,2023-01-03 00:00:14,0.38,0.0,0.01,129.23,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,4023,2023-01-03 00:00:14,1.41,0.0,0.01,185.82,2023-01-05 11:49:03,59,1
0,0,IT,186,IT,32043,2023-01-03 00:00:14,1.9,0.0,0.01,516.77,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,8100,2023-01-03 00:00:14,1.05,0.0,0.01,473.36,2023-01-09 00:00:14,144,1
0,0,IT,63076,IT,24029,2023-01-03 00:00:14,1.22,0.0,0.01,451.28,2023-01-04 12:12:24,36,1
0,0,IT,63076,IT,45019,2023-01-03 00:00:14,2.98,0.0,0.01,266.03,2023-01-04 11:18:40,35,1
0,0,IT,63076,IT,153,2023-01-03 00:00:14,1.08,0.0,0.01,160.34,2023-01-05 13:45:44,61,1
0,0,IT,63076,IT,83020,2023-01-03 00:00:14,1.3,0.0,0.01,241.3,2023-01-05 00:00:14,48,1
1,1,IT,62029,IT,50127,2023-01-03 11:21:30.713,1.8,1.4,0.0,179.66,2023-01-04 11:23:14,24,1
1,1,IT,62029,IT,64010,2023-01-03 11:22:24.577,5.0,4.4,0.0,57.72,2023-01-04 00:00:14,13,1
1,1,IT,50065,IT,63811,2023-01-03 11:23:04.807,0.5,0.5,0.0,191.0,2023-01-04 12:42:14,25,1
1,1,IT,62029,IT,64011,2023-01-03 11:23:38.567,10.8,10.0,0.0,66.27,2023-01-04 00:00:14,13,1
1,1,IT,50065,IT,58033,2023-01-03 11:24:16.863,0.5,0.5,0.01,98.64,2023-01-04 11:36:14,24,1
1,1,IT,63811,IT,13011,2023-01-03 11:26:10.67,0.3,0.2,0.01,510.96,2023-01-04 00:00:14,13,1
1,1,IT,63811,IT,22017,2023-01-03 11:26:28.54,0.3,0.2,0.01,469.29,2023-01-09 00:00:14,133,1
1,1,IT,63811,IT,51011,2023-01-03 11:26:46.52,0.3,0.2,0.01,248.89,2023-01-04 00:00:14,13,1
1,1,IT,63811,IT,22070,2023-01-03 11:27:04.683,0.3,0.2,0.01,465.59,2023-01-04 00:00:14,13,1
0,1,IT,63076,US,96814,2023-01-03 00:00:14,1.2,0.0,0.01,12825.0,2023-01-06 00:00:14,72,1
0,0,IT,62010,IT,25121,2023-01-03 00:00:14,5.21,3.54,0.0,363.68,2023-01-05 00:00:14,48,1
1,1,IT,50065,IT,20122,2023-01-03 11:43:16.613,3.25,2.0,0.0486,258.6,2023-01-04 12:18:14,25,1
0,0,IT,187,IT,85100,2023-01-03 00:00:14,0.5,0.0,0.0,310.91,2023-01-17 00:00:14,336,1
0,0,IT,63076,IT,72017,2023-01-03 00:00:14,1.28,0.0,0.01,394.45,2023-01-05 00:00:14,48,1
0,0,IT,63076,IT,187,2023-01-03 00:00:14,1.41,0.0,0.01,158.28,2023-01-05 10:56:18,58,1
0,1,IT,63076,IT,10121,2023-01-03 00:00:14,0.54,0.0,0.01,547.98,2023-01-05 14:14:59,62,1
0,0,IT,187,IT,81031,2023-01-03 00:00:14,3.0,0.0,0.04,177.45,2023-01-04 11:11:48,35,1
0,1,IT,63076,IT,87022,2023-01-03 00:00:14,0.35,0.0,0.01,417.9,2023-01-05 13:31:23,61,1
0,1,IT,63076,US,90803,2023-01-03 00:00:14,1.41,0.0,0.01,10191.37,2023-01-06 00:00:14,72,1
0,0,IT,63076,IT,10024,2023-01-03 00:00:14,0.98,0.0,0.01,544.39,2023-01-04 12:28:06,36,1
0,0,IT,63076,IT,28822,2023-01-03 00:00:14,1.89,0.0,0.01,536.98,2023-01-04 00:00:14,24,1
1,1,IT,50065,IT,47853,2023-01-03 11:53:06.987,10.3,9.0,0.09504,95.44,2023-01-04 10:14:14,23,1
0,0,IT,63076,IT,25082,2023-01-03 00:00:14,1.25,0.0,0.01,404.18,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,10124,2023-01-03 00:00:14,1.4,0.0,0.01,546.39,2023-01-05 12:21:21,60,1
1,1,IT,50065,IT,52025,2023-01-03 12:05:06.157,0.65,0.3,0.006,30.07,2023-01-04 14:33:14,26,1
1,0,IT,20122,IT,50066,2023-01-03 12:09:14.897,0.2,0.1,0.01,271.32,2023-01-04 00:00:14,12,1
0,0,IT,63076,IT,20900,2023-01-03 00:00:14,1.03,0.0,0.01,469.2,2023-01-04 11:20:59,35,1
0,0,IT,63076,IT,33033,2023-01-03 00:00:14,1.15,0.0,0.01,345.78,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,30030,2023-01-03 00:00:14,1.45,0.0,0.01,321.27,2023-01-04 14:10:01,38,1
0,0,IT,63076,IT,20871,2023-01-03 00:00:14,1.27,0.0,0.01,465.18,2023-01-04 00:00:14,24,1
0,0,IT,63076,IT,66020,2023-01-03 00:00:14,0.82,0.0,0.01,64.37,2023-01-09 11:16:14,155,1
0,0,IT,63076,IT,81025,2023-01-03 00:00:14,1.14,0.0,0.01,214.26,2023-01-05 00:00:14,48,1
0,0,IT,63076,IT,40139,2023-01-03 00:00:14,3.17,0.0,0.01,261.94,2023-01-04 00:00:14,24,1
0,1,IT,63076,US,94597,2023-01-03 00:00:14,1.43,0.0,0.01,9984.47,2023-01-06 00:00:14,72,1
0,1,IT,63076,US,19335,2023-01-03 00:00:14,1.44,0.0,0.01,7089.61,2023-01-06 00:00:14,72,1
0,0,IT,63076,IT,22063,2023-01-03 00:00:14,1.95,0.0,0.01,488.51,2023-01-09 00:00:14,144,1
0,0,IT,63076,IT,187,2023-01-03 00:00:14,1.18,0.0,0.01,158.28,2023-01-05 11:23:47,59,1
0,0,IT,63076,IT,39011,2023-01-03 00:00:14,1.43,0.0,0.01,462.24,2023-01-04 13:19:14,37,1
0,0,IT,63076,IT,195,2023-01-03 00:00:14,1.45,0.0,0.01,158.53,2023-01-05 12:18:59,60,1
0,0,IT,63076,IT,84067,2023-01-03 00:00:14,1.86,0.0,0.01,344.25,2023-01-05 11:54:28,59,1
1,1,IT,20122,IT,98124,2023-01-03 12:21:20.127,0.5,0.4,0.0,965.93,2023-01-05 00:00:14,36,1
2,0,IT,63076,IT,20090,2023-01-03 00:00:14,8.0,7.0,0.059582,468.43,2023-01-05 09:49:14,57,1
1,1,IT,63076,IT,47842,2023-01-04 00:00:14,8.32,7.37,0.07,145.12,2023-01-04 09:54:14,9,2
3,0,IT,73100,IT,63076,2023-01-03 00:00:14,1.04,1.04,0.0,459.68,2023-01-09 00:00:14,144,1
1,1,IT,63076,IT,185,2023-01-03 00:00:14,7.95,6.27,0.11,157.84,2023-01-04 13:50:14,37,1
1,0,IT,50065,IT,43044,2023-01-03 12:26:28.17,0.5,0.5,0.01,146.23,2023-01-04 09:44:14,21,1
1,1,IT,50065,IT,43044,2023-01-03 12:28:15.52,3.9,3.6,0.012312,146.23,2023-01-04 09:44:14,21,1
1,1,IT,63811,IT,20851,2023-01-03 12:30:54.463,3.48,1.52,0.17,441.19,2023-01-04 14:40:14,26,1
1,1,IT,63811,IT,73014,2023-01-03 12:30:54.463,7.52,4.92,0.28,503.58,2023-01-05 10:59:14,46,1
1,1,IT,63811,IT,23030,2023-01-03 12:30:54.463,16.24,8.44,0.84,442.08,2023-01-09 15:00:14,147,1
1,1,IT,63811,IT,23030,2023-01-03 12:30:54.463,5.47,3.14,0.19,442.08,2023-01-09 15:00:14,147,1
1,1,IT,63811,IT,12042,2023-01-03 12:30:54.463,16.42,11.22,0.56,494.48,2023-01-04 11:07:14,23,1
3,0,IT,53100,IT,63076,2023-01-03 00:00:14,0.95,0.95,0.0,208.32,2023-01-05 00:00:14,48,1
3,0,IT,20128,IT,63076,2023-01-03 00:00:14,1.0,1.0,0.0,466.4,2023-01-05 00:00:14,48,1
0,0,IT,63076,IT,43044,2023-01-03 00:00:14,0.35,0.0,0.01,354.86,2023-01-04 13:17:17,37,1
1,1,IT,63811,IT,35122,2023-01-03 12:43:58.363,2.7,2.5,0.17,281.0,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,20121,2023-01-03 12:44:20.303,5.0,4.5,0.17,436.22,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,90141,2023-01-03 12:44:43.777,3.0,2.8,0.03,569.36,2023-01-05 00:00:14,36,1
1,1,IT,63811,IT,20121,2023-01-03 12:45:19.707,0.5,0.4,0.01,436.22,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,36040,2023-01-03 12:45:40.873,3.0,2.5,0.1,303.37,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,20121,2023-01-03 12:46:05.857,5.0,4.8,0.07,436.22,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,50055,2023-01-03 12:46:29.417,0.5,0.1,0.3,216.78,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,52025,2023-01-03 12:46:53.023,3.0,2.0,0.02,174.42,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,43121,2023-01-03 12:47:14.34,1.8,1.6,0.17,319.45,2023-01-09 00:00:14,132,1
1,1,IT,63811,IT,15069,2023-01-03 12:48:17.723,0.3,0.2,0.01,420.9,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,10036,2023-01-03 12:48:37.713,0.3,0.2,0.01,517.29,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,92024,2023-01-03 12:49:01.357,1.7,1.5,0.02,654.55,2023-01-05 00:00:14,36,1
1,1,IT,63811,IT,71022,2023-01-03 12:52:44.06,0.3,0.2,0.01,273.73,2023-01-09 00:00:14,132,1
1,1,IT,63811,IT,20155,2023-01-03 12:53:10.22,0.3,0.2,0.01,439.4,2023-01-04 00:00:14,12,1
3,0,IT,88062,IT,63076,2023-01-03 00:00:14,0.7,0.7,0.0,522.35,2023-01-09 00:00:14,144,1
3,0,IT,171,IT,63076,2023-01-03 00:00:14,0.82,0.82,0.0,154.77,2023-01-04 00:00:14,24,1
1,1,IT,63811,IT,177,2023-01-03 12:53:34.477,0.3,0.2,0.01,177.03,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,80132,2023-01-03 12:54:27.913,1.5,1.3,0.02,271.14,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,187,2023-01-03 12:54:49.667,0.3,0.2,0.01,178.07,2023-01-04 00:00:14,12,1
1,1,IT,63811,IT,40124,2023-01-03 12:55:09.913,2.7,2.5,0.17,234.1,2023-01-05 00:00:14,36,1
1,1,IT,63811,IT,81100,2023-01-03 12:55:32.103,3.2,3.0,0.03,246.94,2023-01-04 00:00:14,12,1
0,0,IT,40124,IT,80121,2023-01-03 00:00:14,3.0,0.0,0.04,470.59,2023-01-05 13:35:55,61,1
0,0,IT,63076,IT,80121,2023-01-03 00:00:14,1.26,0.0,0.01,234.53,2023-01-04 00:00:14,24,1
1,1,IT,50065,IT,6011,2023-01-03 13:09:39.92,26.0,24.0,0.113463,68.86,2023-01-04 12:30:14,23,1
0,0,IT,40124,IT,81017,2023-01-03 00:00:14,2.0,0.0,0.01,422.07,2023-01-09 14:24:45,158,1
0,0,IT,63076,IT,50123,2023-01-03 00:00:14,1.17,0.0,0.01,229.92,2023-01-04 00:00:14,24,1
0,0,IT,20900,IT,66016,2023-01-03 00:00:14,1.0,0.0,0.09,547.91,2023-01-05 00:00:14,48,1
